book_id,publisher,num_pages,publication_day,isbn13,publication_month,edition_information,publication_year
30435699,Frida ediciones,209,9,9788494516290,6,,2016
31921678,Pajama Press,,15,9781772780178,5,,2017
21842882,,,,,,,
2309596,Kelsey St. Press,104,15,9780932716682,12,,2007
27837538,Red Hen Press,80,25,9781597097314,4,,2016
7278657,Fourteen Hills Press,89,17,9781889292212,11,First edition,2009
6037301,dr ladb,116,,,,,2002
3245678,Otoliths Books,104,8,9780980454147,4,,2008
1019523,Simon & Schuster Books For Young Readers,144,1,9780027476729,11,,1994
1019522,Candlewick Press,144,14,9780763629090,3,,2006
1019521,Simon  Schuster Books for Young Readers,128,30,9780027476712,4,,1990
350096,Everyman's Library,256,11,9780375400728,11,,1997
25747968,,,,,,,
36122873,The Rattle Foundation,32,,9781931307345,,,2017
13413058,Companhia das Letras,83,20,9788535919646,10,,2011
19283,"Farrar, Straus and Giroux",48,27,9780374139230,10,,2000
13497896,Black Ocean,62,6,9780984475254,3,,2012
16135054,Anahtar Kitaplar Yayinevi,100,,,,,1993
746236,,,,9780394511511,,,
1132676,Rutgers University Press,,1,9780813524474,3,,1997
7702350,Pan MacMillan,96,1,9780330515481,2,,2010
953835,New Issues Press,84,1,9781930974678,4,,2007
13607042,Virtual Artists Collective,80,3,9780944048016,2,,2012
8490633,,,,,,,
227311,,,,9780151304080,,,
6625131,Belle Vista Publishing,208,1,9780615273624,1,,2009
1377173,Princeton University Press,105,23,9780691117362,11,,2003
1236789,Faber & Faber,416,1,9780571210800,12,,2002
561460,Copper Canyon Press,96,1,9781556592300,2,,2006
17221895,Open Letter,165,23,9781934824429,4,,2013
15958676,Greenwich Exchange,73,1,9781906075675,3,,2012
18396304,Bert Bakker,47,,,,,1999
17834881,NYRB Poets,144,14,9781590176788,1,,2014
2403243,Carcanet Press Ltd.,272,1,9781857548914,12,,2006
1555793,Viking Adult,112,1,9780670887286,11,,1999
1659585,Black Sparrow Press,,,,,,1973
26073290,Harper Perennial India,132,24,9789351770879,11,,2015
29350524,kitos knygos,88,,,,First edition,2016
33098315,Penguin Books,109,6,9780143131311,6,,2017
17055999,Black Ocean,76,21,9780984475278,1,,2013
34201116,,32,,,2,,2017
18800032,,32,,,,,
18103215,L'chezar Minchev,,,9789544120825,,,2013
236113,,56,,9780914946366,,,
34054,Penguin Classics,687,25,9780140150971,3,The Viking Portable Library #97,1982
13595410,ECW Press,68,26,9781770411074,9,,2012
320802,Princeton University Press,88,21,9780691013220,12,,1975
17946170,Stone Bridge Press,192,15,9781611725278,6,,2013
8133791,,,,,,,
380362,University of Michigan Press,248,5,9780472099405,5,,2006
17707687,Penguin Books,160,29,9780143124245,10,,2013
3075695,Krupskaya,96,1,9781928650270,3,,2008
10182327,Holiday House,31,7,9780823421190,2,,2011
1393779,Signet Classic,528,1,9780451527585,3,,2000
17973860,Motion Publishing,126,,9786029536034,9,,2012
10532856,dr lshrwq,96,,,,,2006
440935,Xenos Books,192,1,9781879378216,1,,2002
21450886,Tupelo Press,86,1,9781936797448,5,,2014
21450885,Tupelo Press,77,1,9781936797431,4,,2014
27254813,Capra Press,34,,,,,1972
25351243,Wordsworth Edition Ltd,411,,,,,2003
9710704,Mondadori,512,19,9788804533146,10,Oscar classici,2004
4998920,Random House Value Publishing,789,4,9780517436349,10,,1986
30231753,W. W. Norton  Company,96,28,9780393353624,2,,2017
30231756,W. W. Norton  Company,80,21,9780393254679,2,,2017
30231755,W. W. Norton  Company,96,28,9780393285307,3,,2017
19368284,The Modern Library,594,,,,,1952
12558782,Turkiye Is Bankasi Kultur Yayinlari,110,,9789754588279,8,IV,2014
1029403,Knopf,74,,9780394727622,,1st,1985
18601359,Spuyten Duyvil Press,48,30,9780923389918,1,,2014
793918,Dover Publications,48,1,9780486246369,7,Facsimile Reproduction with 26 Plates in Full Color,1984
10842127,White Pine Press,96,12,9781935210245,4,,2011
7225684,WordSong,152,1,9781590787267,7,,2010
12389392,"Sibling Rivalry Press, LLC",96,16,9780983293170,8,,2011
13487107,Mondadori,70,,9788439702924,,Seleccionado a partir de Personae: the shorter poems of Ezra Pound,1999
13732575,Faber & Faber,169,1,9780571281787,5,,2012
23282023,Commune Editions,120,11,9781934639177,8,,2015
5267819,Parlor Press,92,29,9781602350854,9,,2008
17228236,Lulu Press,147,8,9781300614104,1,First Edition,2013
30351806,,,,,,,
16749132,Taylor & Francis Group,,31,9781280053795,8,,1993
341340,,,,9780140420159,,,
1525980,Houghton Mifflin,99,31,9780395177143,12,,1973
87311,Knopf,125,5,9780375707353,10,,1999
3370223,Bloodaxe Books,,1,9781852247973,7,,2008
25207738,Albert Bonniers Forlag,68,20,9789100154196,3,,2015
25565543,MCA Arlequin,87,,,,,2000
8390020,Press 53,108,3,9780982576083,3,,2010
9824557,Red Hen Press,80,1,9781597094948,2,,2011
18207970,Createspace Independent Publishing Platform,122,8,9781484102152,7,,2013
15705091,Narodna mladezh,48,,,,,1962
8698234,Exile Editions,96,1,9781550961409,6,,2010
24326014,Green Writers Press,150,15,9780996087292,5,,2015
13274030,dancing girl press,,,,,,2011
31700746,Thought Catalog Books,,30,9780996487160,9,Print,2016
562872,Everyman's Library,256,11,9781400042517,4,,2006
10175316,,,,9781101491690,,,
3689932,Random House Books for Young Readers,14,27,9780375843952,5,,2008
3334055,Charles Scribner's Sons,,,,,,1904
20382088,,,,,,,
1439526,New Directions Publishing Corporation,,1,9780811203401,5,,1972
2291546,Alice James Books,96,1,9781882295678,4,,2008
33670960,Ginninderra Press,,11,9781760412821,1,,2017
6478626,"Farrar, Straus and Giroux",80,31,9780374531393,3,,2009
145579,Dover Publications,384,15,9780486286419,8,,1995
6624077,British Library Publishing,128,1,9780712350433,2,,2009
395231,,,,9780002723121,,,
25875242,epubli,,7,9783737555319,7,,2015
1527563,CavanKerry Press,124,30,9780972304597,9,,2006
25787615,,,,,,,
625162,Penguin Classics,304,28,9780141184579,9,,2000
8013567,Feltrinelli,90,,9788807811418,,Universale economica 1141,1991
24565763,,,,,,,
1359606,Blackwell Publishers,,22,9781405124805,8,,2005
1455899,Kent State University Press,25,12,9780873387057,3,,2001
11656656,,,,9781597777223,,,
22470575,"The Paris Review Foundation, Inc.",246,,,6,,2014
1281423,Puffin,96,1,9780140589023,6,,1998
1196885,"Sacred Harp Publishing Company, Inc.",573,,9780972739801,,1991 Edition,1991
22228282,Brick Books,95,1,9781926829920,10,,2014
22228281,Brick Books,107,15,9781926829913,9,,2015
69472,"PRENTICE-HALL, inc.",177,,9780130735287,,,1968
12051624,HarperOne,512,1,9780061905834,11,,2011
1775944,"thrn, dwrh dwm shmrh swm mjlh arsh, 1344",48,,,,chp nkhst,1965
31341829,dr l`rb,100,,,,,
9730893,BUR Biblioteca Univ. Rizzoli,,,9788817122870,,,
25491662,Dedalus Press,80,,9781910251027,,,2015
21347438,,,,,,,
95855,Wesleyan University Press,94,1,9780819568243,10,,2006
95857,Wesleyan,68,9,9780819512086,10,,1992
765422,Penguin Books Ltd,171,31,9780140448160,10,Penguin Classics,2002
765427,Penguin Classics,1248,29,9780140422078,6,,1978
765428,Penguin Classics,832,29,9780140443110,5,,1975
11194310,Chax Press,151,27,9780925904669,1,,2009
366274,Gramercy Books,868,,9780307290373,,,1982
91808,Bamboo Ridge Press,140,1,9780910043311,1,,1993
752699,Dover Publications,64,18,9780486287454,11,,2015
752697,Dover Publications,96,1,9780486268668,6,Abridged - Dover Thrift,1991
1280635,,,,9781419122934,,,
13237166,Akashic Books,159,27,9781617750830,3,,2012
2456332,Carcanet Press Ltd.,220,1,9781857548426,4,,2006
9199119,,,,,,,
1251136,Basic Books/HarperCollins,240,17,9780465092550,3,,1992
230201,Shambhala,128,6,9781570624407,4,,1999
25593556,Zhanet 45,48,,9786191861453,,,2015
119677,University of Georgia Press,215,4,9780820324104,3,,2002
6216370,West End Press,64,1,9780981669335,2,,2009
18142400,McClelland & Stewart,112,25,9780771079276,3,,2014
27217594,mjl@ dby lthqfy@,175,,,,,2015
764630,New Directions Publishing Corporation,320,1,9780811214889,11,,2001
26040589,Gyldendal,88,13,9788702178579,8,,2015
6909046,Flood Editions,71,1,9780981952017,12,,2009
32798617,Black Lawrence Press,86,15,,6,,2014
17707754,Penguin Classics,368,6,9780143107286,2,,2014
249105,Booksurge Publishing,334,24,9781419638206,5,,2006
6899785,Spuyten Duyvil,217,15,9781933132716,3,,2010
10334440,El Cangrejo Pistolero,92,10,9788493808693,4,,2011
29636080,mw'ss@ qr',111,,,,,2015
2292411,"thrn, ngh, 1381",997,,,,chp nkhst,2002
578374,Bloomsbury USA,96,4,9781582345352,4,,2005
4162276,Scribner,224,16,9780743299749,9,,2008
6935643,syd mhdy dry,118,,,,,2004
508151,Carnegie-Mellon University Press,65,12,9780887483547,4,,2001
17868012,Porcupine's Quill,64,1,9780889843639,10,,2013
5196927,No Tell Books,81,1,9780615249698,11,,2008
18585936,MERMEGKAS,255,1,9780006999836,1,ISTORIKES EKDOSEIS LOGOTEKhNIAS,1990
13435175,Yale University Press,144,24,9780300173161,4,,2012
3656026,Parragon Publishing Book,,,,,,2002
9542802,Narodna kultura,491,,,,P'rvo izdanie,1970
19769605,Merchant Books,80,30,9781603864800,11,,2012
30760832,Spartan Press,51,25,9781599485843,6,,2016
11672913,Counterpoint,208,12,9781582437453,7,,2011
26422905,"Recorded Books, Inc.",3,1,9781490627588,6,Unabridged,2014
18110929,Signet Classics,320,6,,10,Reprint edition,2009
12805115,dr l`wd@,124,,,,lTb`@ l'wl~,1983
10005124,dr lklm@,134,,,,,1987
7839606,Book Thug,69,15,9781897388495,11,,2009
775656,Book Sales,240,28,9780785815532,1,,2008
3173576,,,,,,,2008
17694614,Projecto Adamastor,,,9789898698018,3,,2013
17725698,Voland & Quist,64,,9783863910280,3,,2013
2282956,,,,9780316010436,,,
33892004,Createspace Independent Publishing Platform,,2,9781541396524,1,,2017
19096318,Berlin Verlag,160,,9783827000156,,,2006
21798156,mnshwrt nzr qbny,173,,,10,lTb`@ lkhms@ wl`shrwn,1980
821245,Faber & Faber,33,19,9780571207206,2,,2001
6625841,L&PM Pocket Plus,96,,9788525415660,8,,2006
987220,Columbia University Press,543,8,9780231100021,12,,1994
23633086,Antigona,142,,,11,,2006
432784,Coach House Books,64,19,9781552451373,4,,2000
432785,Oolichan Books,48,1,9780889820432,1,,1982
7338744,dr myryt,661,,,,,2009
14761732,Minimum Fax,188,,9788875213053,4,Minimum classics #39,2011
30288180,,,,,,,
9502973,Alice James Books,96,3,9781882295852,5,,2011
2178056,Copper Canyon Press,88,1,9781556592690,9,,2007
1148206,Penguin Books Australia Ltd,,,9780140044287,,,
13445135,Wayne State University Press,104,15,9780814336144,2,,2012
5028332,Dutton Books for Young Readers,32,19,9780525420767,3,,2009
1330743,,334,,,,,2004
6156837,,,,9780374531607,,,
10445994,Finishing Line Press,,1,9781599246888,1,,2010
16116459,Vintage,112,20,9780099583769,9,Reissue,2012
24263452,Viti menn,87,,9789979996927,,,2014
20812290,Editorial Porrua,369,,9789700758275,,,2012
2456557,Cape Goliard,48,,9780206617554,,,1969
5257492,Children's Book Press,32,27,9780892392278,1,,2009
18670033,Melhoramentos,27,,,,,
19982827,,,,,,,
16555609,Math Paper Press,113,,9789810739492,,,2012
131937,Knopf,105,28,9780679736684,1,,1992
602678,Black Sparrow Press,180,10,9780876852682,8,,2006
1054593,W. W. Norton  Company,80,17,9780393041996,3,,2008
956011,University of Arkansas Press,113,1,9781557284624,7,,2001
118339,Kessinger Publishing,192,1,9781417985647,10,,2004
17574859,New Directions,48,27,9780811221788,1,,2014
17574858,New Directions,48,27,9780811221771,1,,2014
17574857,New Directions,63,27,9780811221764,1,,2014
17574856,New Directions / Christine Burgin,272,29,9780811221757,10,,2013
17574854,New Directions,128,29,9780811221726,1,,2014
907831,Texas Tech University Press,96,15,9780896725768,4,,2006
18300362,Kelp Queen Press,54,20,9780987695918,10,1st Edition,2013
30221985,Finishing Line Press,48,8,9781944899332,5,,2016
1215884,,,,9781840133783,,,
15814505,Houghton Mifflin Harcourt,112,23,9780547939957,4,,2013
15814501,Houghton Mifflin Harcourt,384,26,9780547928289,3,,2013
13482952,Copper Canyon Press,186,,,,,2008
17379139,Reclam,690,1,9783150107959,4,,2011
504781,Audio Literature,,1,9780944993026,9,,1988
7261067,Eyewash Press,36,17,,11,First,2009
10543900,Like,114,,9789520103477,,,2009
16416986,"Scholastic, Inc",,,9780545340618,1,,2011
296366,Brick Books,128,16,9780919626959,5,,1998
24609385,Wellfleet Press,128,9,9781577151180,10,,2015
618121,Coach House Books,62,,9780889102583,,,1983
7947180,"Little, Brown Books for Young Readers",32,2,9780316041171,11,,2010
10265065,dr l`wd@,112,,,,l'wl~,1981
29236429,NYRB Poets,112,15,9781681370545,11,,2016
2175935,Lee & Low Books,,1,9781880000410,9,,1996
28116862,"Farrar, Straus and Giroux",192,12,9780374272630,7,,2016
25404061,University of Illinois Press,352,15,9780252081095,10,,2015
10269723,,10,28,,2,,2011
25332008,Roaring Brook Press,56,1,9781596438521,3,,2016
25332002,Henry Holt and Co. (BYR),40,29,9781627791205,3,,2016
745465,Angela Royal Publishing,147,1,9781899860456,7,,1997
378433,Graywolf Press,64,1,9781555974244,8,,2005
926694,Mariner Books,132,18,9780156301572,3,,1964
29065981,Liverpool University Press,50,1,9781781382912,9,,2016
388622,Gulliver Books,32,1,9780152004569,1,,1990
12932740,Tineretului,,,,,,1965
34704948,Penguin Random House LLC,144,28,,3,,2017
1256982,Tupelo Press,284,1,9781932195019,5,,2003
25853022,,,,9780143128540,,,
22006550,,,,,,,
13366931,"Birds, LLC",63,3,9780982617762,1,,2012
1243461,W. W. Norton & Company,201,8,9780393060539,7,,2005
1006682,Wadsworth,1522,10,9780155038226,4,7th Edition,1997
46972,Counterpoint,352,3,9781582431482,4,,2002
9489781,Shearsman Books,210,15,9781848611313,10,,2010
256032,W. W. Norton  Company,152,17,9780393308228,10,,2001
256033,W. W. Norton  Company,80,17,9780393312980,5,,1995
256034,W. W. Norton  Company,72,17,9780393319514,11,,1999
27771343,Gallimard,137,26,9782070280339,2,,1988
25568853,ntshrt ngh,240,,9789646174320,,,2014
1080224,New York University Press,275,1,9780814767436,9,,2007
1707992,Ecco Press,63,1,9780880012812,7,,1992
1817242,Penguin,140,29,9780140421958,4,,1976
1471714,Graywolf Press,383,1,9780915308835,9,,1986
30969875,HMH Books for Young Readers,200,28,9780544610606,3,,2017
31213566,Milkweed Editions,80,14,9781571314789,3,,2017
21852426,,,,,,,
25760635,De Bezige Bij,804,8,9789023483397,6,,2015
24465024,Gentlemenhood,128,10,9780986255601,12,First,2014
1974696,Kessinger Publishing,92,1,9781417923496,12,,2004
13411480,,283,,,,,
6984914,Main Street Press,275,31,9781402730139,12,,2005
23652642,bstn llTb` wlnshr,95,,,,,2011
20738843,Penguin Classics,246,,,,,2004
24104375,dr sTwr,142,1,,12,lTb`@ l'wl~ 2015,2014
508158,Carnegie-Mellon University Press,88,1,9780887483677,3,,2002
508150,Carnegie-Mellon University Press,69,1,9780887484360,1,,2005
11397912,,,,2940000842324,,,
22744317,Kaktos,136,,9789603520504,,,1992
1799038,Oxbow Books Limited,105,1,9781842171110,11,,2003
67524,Wordsworth Editions,192,,9781853264115,,,1994
9401854,Quasi,85,,,11,,2003
25570133,Newton Compton,253,28,9788854180796,5,I MiniMammut #103,2015
1444687,Penguin,56,1,9780146000737,9,,1995
24796109,BOA Editions Ltd.,104,8,9781938160790,9,,2015
20589502,,143,,9870930172114,,,2013
23215762,Penguin Books,592,26,9780141198309,2,Penguin Classics,2015
768189,National Endowment of the Arts,,,9781881505112,,,2005
3234599,House of Anansi Press,112,1,9780887847905,4,,2008
25257651,Breakwater Books Ltd,96,28,9781550815887,2,,2015
25389829,Andina,158,,,,,1985
1036552,,1923,1,9780395044025,12,,1974
437156,University of Michigan Press,136,28,9780472063710,11,,1986
437154,Yale University Press,88,10,9780300043075,9,,1989
437150,National Council of Teachers of English,,1,9780814118481,11,,1992
24631198,Racing Form Press,73,7,,1,,2015
35832423,,,,,,,2017
13123245,The Domino Project,48,29,9781612182797,11,,2011
2132507,Bordighera Press,95,1,9781884419898,11,,2007
974283,Elixir Press,64,7,9780970934260,5,,2002
7416713,Oxford University Press,,,9781125694466,,1st Edition,1935
34219081,dr lshrwq,53,,6221102007290,,fifth edition,2009
10796910,Archipelago Books,171,29,9781935744016,11,,2011
12465048,nxb Kim Dong,160,,,11,,2005
28219128,,384,,,12,,2015
26016588,Black Lawrence Press,98,31,9781625579256,8,,2015
29095486,MediaKita,130,20,9789797945114,1,,2016
12456868,Cut Bank Creek Press,127,15,ISBN978098381,8,First Edition,2011
850423,Longman Publishing Group,4,25,9780321245519,2,,2004
5948950,dr Gryb llTb`@ w lnshr w ltwzy`,127,,,,,2006
25362908,PM Press,112,18,9781629631226,12,,2015
21557272,Deja Book,88,31,9789542989639,3,,2014
6751636,G&P Oficyna Wydawnicza,128,,9788310079107,,,1984
18367645,nshr ny,488,,9789641850038,,HmydrD atshbrab,
17720266,Drunken Boat Media,290,1,9780988241602,3,,2013
5040028,University of Pittsburgh Press,88,28,9780822960133,12,,2008
11533573,Persea,80,18,9780892553860,10,,2011
22963128,Ink Brush Press,120,15,9780988863286,8,,2014
1545134,University of Massachusetts Press,,1,9781558495265,4,,2006
6430592,HMH Books for Young Readers,80,19,9780547248271,10,,2009
30753782,Scribner,146,7,9781501106040,3,,2017
22450933,Independent,70,31,9781499198812,5,1st Edtion,2014
1473549,Effing Press,,,,,,2006
25655718,,,,,,,
8084792,Prestel Publishing,144,20,9783791350523,5,,2010
8061556,Turkiye Is Bankasi Kultur Yayinlari,88,,9789754587975,,,2006
21370551,,,,,,,
722778,Modern Library,736,12,9780679600763,10,,1993
20564903,Editorial Comunicacao,30,,,,,1975
9277819,Exile Editions,120,1,9781550961393,1,,2010
29987559,,,,,,,
10311552,Mondadori,476,,9788804436188,9,,1997
4596274,Brooklyn Arts Press,65,31,9780978825720,12,,2008
15804999,Circaidy Gregory Press,112,,9781906451530,7,,2012
14290815,Garzanti,215,,,,I grandi libri #825,2006
2179512,Audio Literature,,1,9780787112554,1,Children's Classics,1998
33198934,Northwestern University Press,176,15,9780810134874,4,,2017
11821557,Penguin Books,512,27,9780143120766,3,,2012
9992060,Pedlar Press,107,21,9781897141380,10,,2010
1927838,Suhrkamp,566,31,9783633541966,3,,2004
25776683,Ecco,192,15,9780062435538,3,,2016
10529050,Penguin Books India,200,1,,4,,2005
7819562,Knopf Books for Young Readers,40,24,9780375864582,8,,2010
32069497,ldr l`rby@ ll`lwm nshrwn,280,,,,lkhms@,
30981850,Kitos knygos,88,,9786094272028,,,2016
25880995,Self-published,108,14,9789671350409,7,,2015
2808835,Watermark Press,223,31,9780795152399,12,,2003
26826213,,,,,,,
3342229,Curiosities,168,1,9781934648353,5,,2008
36392890,Aschehoug Forlag,120,,9788203362637,,,2017
17248279,Start Publishing LLC,116,28,9781625583994,12,,2012
15840087,De vrije uitgevers,48,,9789079432417,4,,2011
409402,Harvard University Press,608,1,9780674995581,1,Loeb Classical Library #21 (Greek and English),1994
16114695,Semne,112,,9786061500055,,,2011
277077,,,,9780394714448,,,
12968597,Bloomsbury Publishing PLC,231,5,9781408823002,1,UK Edition,2012
7749311,dr knwz lm`rf@ llnshr wltwzy`,400,,,,lTb`@ l'wl~,2001
19349257,Nightwood Editions,96,3,9780889712973,5,,2014
19349256,Nightwood Editions,96,12,9780889712966,4,,2014
25001253,Four Way Books,118,7,9781935536574,4,,2015
10994133,Macmillan,300,26,9780230300941,7,The RSC Shakespeare,2011
549302,,127,,9781852242046,,,
348378,,,,9780500285510,,,
658478,William B. Eerdmans Publishing Company,96,1,9780802839428,4,,2002
658477,Eerdmans,110,19,9780802829870,6,,2006
23158929,lHry@ llnshr wltwzy`,187,,,,,2004
34608204,Flamme Forlag,95,16,9788282881999,3,,2017
6557260,,,,9780981967899,,,
10380811,,,,9780061673450,,,
1752367,Tandis Books / khtbsry tndys,714,,,,,2000
9693453,Rizzoli,106,1,9788817025317,9,,2008
18465667,Knopf,96,4,9780385349826,3,,2014
17623481,Ohio State University Press,,28,9780814251874,10,,2013
26186432,Howling Mad,,27,,8,,2015
3888335,,,,9781888219159,,,
17243953,Scholastic Press,32,25,9780545166683,2,,2014
18809919,Platt & Munk,510,,,,,1961
1273734,Writer's Digest Books,374,15,9781582973296,12,,2005
953066,Bloodaxe Books,512,,9781852246754,,,2004
